ticket_id,timestamp,customer_id,channel,message,agent_reply,product,order_value,customer_country,resolution_status,true_category
TKT-01328,2026-02-01 19:45:03.043713,CUST-5396,email,Order incomplete.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,19562.24,United States,Resolved,Missing Item
TKT-01329,2026-04-03 06:40:03.043719,CUST-5021,web,I cannot log into my account.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,5372.75,United Kingdom,Resolved,Login Issue
TKT-01330,2026-04-11 14:12:03.043727,CUST-2974,web,The app crashes when I open it.,We understand your frustration and appreciate your patience.,Laptop Sleeve,30064.5,Australia,Resolved,Technical Bug
TKT-01331,2026-04-25 00:58:03.043734,CUST-3885,email,Card was charged twice.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,14513.51,United States,Pending,Payment Failure
TKT-01332,2026-04-12 07:29:03.043740,CUST-3334,web,My order has not arrived yet.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,34279.75,United States,Escalated,Delivery Delay
TKT-01333,2025-11-21 19:07:03.043746,CUST-3492,chat,My order has not arrived yet.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,21210.49,United Kingdom,Escalated,Delivery Delay
TKT-01334,2026-04-18 01:40:03.043752,CUST-6020,chat,Product does not match expectations.,We understand your frustration and appreciate your patience.,Phone Charger,17450.97,Australia,Resolved,Product Quality
TKT-01335,2026-01-14 07:25:03.043758,CUST-4172,email,Checkout page is broken.,Our support team has escalated this case.,Monitor,45584.3,Germany,Resolved,Technical Bug
TKT-01336,2026-01-18 16:20:03.043767,CUST-8997,web,Packaging was torn and product is damaged.,Our support team has escalated this case.,Smart Watch,47666.6,Canada,Resolved,Damaged Product
TKT-01337,2026-04-13 06:50:03.043774,CUST-6196,email,The package is delayed and there is no update.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,39285.3,Australia,Pending,Delivery Delay
TKT-01338,2026-04-03 10:10:03.043780,CUST-3859,web,Account login failed.,We understand your frustration and appreciate your patience.,Laptop Sleeve,34845.23,India,Escalated,Login Issue
TKT-01339,2026-04-05 10:52:03.043786,CUST-5843,email,Checkout page is broken.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,33963.54,Australia,Resolved,Technical Bug
TKT-01340,2025-12-20 07:59:03.043794,CUST-6481,email,Product was damaged during shipping.,Our support team has escalated this case.,Bluetooth Speaker,45089.2,Australia,Escalated,Damaged Product
TKT-01341,2025-12-29 21:51:03.043800,CUST-2518,web,Please cancel my subscription.,We understand your frustration and appreciate your patience.,Gaming Mouse,13442.89,Canada,Escalated,Subscription Cancellation
TKT-01342,2026-04-04 11:04:03.043806,CUST-2802,web,The quality is very poor.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,15497.21,Canada,Pending,Product Quality
TKT-01343,2026-04-21 07:38:03.043813,CUST-7772,chat,Received a cracked product.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,9608.15,United Kingdom,Escalated,Damaged Product
TKT-01344,2026-03-04 11:06:03.043819,CUST-2889,web,Cancel my membership immediately.,Our support team has escalated this case.,Smart Watch,14747.91,Germany,Resolved,Subscription Cancellation
TKT-01345,2026-04-14 03:35:03.043825,CUST-4983,email,My order has not arrived yet.,We understand your frustration and appreciate your patience.,Keyboard,36707.98,Canada,Escalated,Delivery Delay
TKT-01346,2025-12-30 11:17:03.043831,CUST-3630,email,Website shows an error.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,24542.59,Australia,Resolved,Technical Bug
TKT-01347,2026-01-25 07:08:03.043837,CUST-8865,chat,Checkout page is broken.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,31780.46,Australia,Escalated,Technical Bug
TKT-01348,2026-03-28 08:20:03.043844,CUST-3507,chat,Missing accessories.,We understand your frustration and appreciate your patience.,Monitor,12562.07,United States,Pending,Missing Item
TKT-01349,2026-03-08 15:47:03.043850,CUST-4649,web,Card was charged twice.,Our support team has escalated this case.,Phone Charger,23311.08,Canada,Resolved,Payment Failure
TKT-01350,2026-05-08 12:09:03.043858,CUST-7191,web,The package is delayed and there is no update.,Thank you for reaching out. We will resolve this as soon as possible.,Smart Watch,34979.28,United Kingdom,Resolved,Delivery Delay
TKT-01351,2026-02-14 18:32:03.043864,CUST-4634,web,Material feels cheap.,We understand your frustration and appreciate your patience.,Monitor,14409.97,United Kingdom,Pending,Product Quality
TKT-01352,2025-12-16 11:34:03.043870,CUST-8654,web,Card was charged twice.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,16882.5,India,Pending,Payment Failure
TKT-01353,2026-02-05 07:06:03.043876,CUST-8844,chat,Subscription is difficult to cancel.,Thank you for reaching out. We will resolve this as soon as possible.,Laptop Sleeve,45277.65,India,Escalated,Subscription Cancellation
TKT-01354,2026-04-21 02:51:03.043883,CUST-3443,web,I want to stop recurring billing.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,7995.72,Canada,Pending,Subscription Cancellation
TKT-01355,2026-01-14 14:54:03.043889,CUST-6572,web,Order incomplete.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,37548.35,India,Escalated,Missing Item
TKT-01356,2026-05-09 17:23:03.043895,CUST-1365,email,Order incomplete.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,45654.65,India,Resolved,Missing Item
TKT-01357,2025-11-26 16:03:03.043903,CUST-5536,chat,Very disappointed with the quality.,We understand your frustration and appreciate your patience.,Smart Watch,31697.26,India,Escalated,Product Quality
TKT-01358,2026-05-08 05:33:03.043909,CUST-4058,web,The package is delayed and there is no update.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,8648.09,United Kingdom,Pending,Delivery Delay
TKT-01359,2026-04-05 02:33:03.043915,CUST-5032,email,I returned the item but haven't received my refund.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,49787.7,United Kingdom,Escalated,Refund Request
TKT-01360,2026-04-20 02:15:03.043925,CUST-6904,chat,My order has not arrived yet.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,48255.61,Germany,Resolved,Delivery Delay
TKT-01361,2026-02-22 15:57:03.043931,CUST-8104,email,Product does not match expectations.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,31709.36,Germany,Pending,Product Quality
TKT-01362,2026-05-05 03:34:03.043938,CUST-1431,email,Missing accessories.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,29290.48,India,Escalated,Missing Item
TKT-01363,2026-01-22 10:54:03.043944,CUST-6974,chat,One item is missing from my order.,Our support team has escalated this case.,Bluetooth Speaker,3690.66,United States,Resolved,Missing Item
TKT-01364,2025-11-13 01:09:03.043950,CUST-4840,web,My order has not arrived yet.,Our support team has escalated this case.,Keyboard,23115.58,United Kingdom,Resolved,Delivery Delay
TKT-01365,2026-04-22 18:53:03.043956,CUST-4325,chat,The package is delayed and there is no update.,Our support team has escalated this case.,Bluetooth Speaker,11175.19,Australia,Escalated,Delivery Delay
TKT-01366,2026-02-12 09:59:03.043963,CUST-8305,chat,Website shows an error.,We understand your frustration and appreciate your patience.,Laptop Sleeve,26296.87,Canada,Pending,Technical Bug
TKT-01367,2026-05-01 11:21:03.043969,CUST-5321,chat,Refund has not been credited.,Our support team has escalated this case.,Phone Charger,47810.43,United States,Escalated,Refund Request
TKT-01368,2026-03-17 11:14:03.043975,CUST-2619,email,One item is missing from my order.,We understand your frustration and appreciate your patience.,Gaming Mouse,31331.14,Canada,Resolved,Missing Item
TKT-01369,2026-01-24 10:38:03.043982,CUST-9969,web,Packaging was torn and product is damaged.,Thank you for reaching out. We will resolve this as soon as possible.,Laptop Sleeve,34857.69,United States,Pending,Damaged Product
TKT-01370,2026-03-12 21:58:03.043989,CUST-2465,chat,Order incomplete.,Our support team has escalated this case.,Wireless Earbuds,20236.09,India,Resolved,Missing Item
TKT-01371,2026-05-03 01:05:03.043996,CUST-3790,web,The item arrived broken.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,18390.43,United Kingdom,Escalated,Damaged Product
TKT-01372,2026-01-14 03:47:03.044002,CUST-8922,web,Product was damaged during shipping.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,2871.92,India,Resolved,Damaged Product
TKT-01373,2025-12-30 22:31:03.044008,CUST-2570,web,Product was damaged during shipping.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,45476.45,Australia,Pending,Damaged Product
TKT-01374,2026-01-13 06:05:03.044014,CUST-3292,email,I returned the item but haven't received my refund.,Our support team has escalated this case.,Smart Watch,18535.75,United Kingdom,Resolved,Refund Request
TKT-01375,2026-02-11 21:41:03.044020,CUST-5125,chat,Found a bug in the application.,Our support team has escalated this case.,Phone Charger,39953.19,United Kingdom,Escalated,Technical Bug
TKT-01376,2025-12-07 20:08:03.044026,CUST-3773,web,Where is my order?,Our support team has escalated this case.,Laptop Sleeve,33615.29,Australia,Resolved,Delivery Delay
TKT-01377,2026-03-08 01:54:03.044032,CUST-9919,chat,My order has not arrived yet.,Our support team has escalated this case.,Gaming Mouse,19284.43,Germany,Escalated,Delivery Delay
TKT-01378,2026-03-07 15:19:03.044038,CUST-3565,chat,Account login failed.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,31125.37,United States,Resolved,Login Issue
TKT-01379,2025-12-11 18:18:03.044046,CUST-6538,email,I received the wrong product.,Our support team has escalated this case.,Bluetooth Speaker,12443.12,India,Escalated,Wrong Item
TKT-01380,2025-11-10 16:31:03.044053,CUST-7345,email,The package contains another item.,Thank you for reaching out. We will resolve this as soon as possible.,Laptop Sleeve,22051.31,United States,Pending,Wrong Item
TKT-01381,2026-03-14 14:24:03.044059,CUST-1202,chat,Transaction unsuccessful.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,9107.85,United States,Resolved,Payment Failure
TKT-01382,2026-03-27 14:53:03.044066,CUST-8028,chat,Incorrect item delivered.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,27800.6,Australia,Escalated,Wrong Item
TKT-01383,2026-03-23 15:17:03.044072,CUST-5951,chat,Unable to complete payment.,We understand your frustration and appreciate your patience.,Keyboard,45426.86,United States,Resolved,Payment Failure
TKT-01384,2026-04-18 21:39:03.044078,CUST-4041,email,Website shows an error.,Thank you for reaching out. We will resolve this as soon as possible.,Laptop Sleeve,39281.13,India,Resolved,Technical Bug
TKT-01385,2026-01-22 10:43:03.044084,CUST-2814,chat,Product was damaged during shipping.,We understand your frustration and appreciate your patience.,Monitor,16503.68,India,Escalated,Damaged Product
TKT-01386,2026-04-26 02:15:03.044090,CUST-4072,web,Product was damaged during shipping.,Our support team has escalated this case.,Keyboard,23969.8,India,Escalated,Damaged Product
TKT-01387,2026-02-19 17:33:03.044096,CUST-6345,web,Order incomplete.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,28075.21,Germany,Escalated,Missing Item
TKT-01388,2026-05-04 12:28:03.044102,CUST-5819,email,Very disappointed with the quality.,Our support team has escalated this case.,Monitor,27587.62,United States,Resolved,Product Quality
TKT-01389,2025-11-11 11:09:03.044109,CUST-6417,email,This is not what I ordered.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,34215.58,United Kingdom,Escalated,Wrong Item
TKT-01390,2026-01-03 22:42:03.044116,CUST-9451,email,Missing accessories.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,40152.22,India,Pending,Missing Item
TKT-01391,2025-12-22 05:56:03.044122,CUST-9124,web,Website shows an error.,Our support team has escalated this case.,Wireless Earbuds,23445.5,Germany,Escalated,Technical Bug
TKT-01392,2026-01-13 10:31:03.044129,CUST-5091,chat,I want a refund for this order.,Our support team has escalated this case.,Gaming Mouse,21449.61,India,Resolved,Refund Request
TKT-01393,2026-04-16 13:42:03.044135,CUST-7917,web,Found a bug in the application.,We understand your frustration and appreciate your patience.,Keyboard,725.19,Canada,Pending,Technical Bug
TKT-01394,2026-02-19 07:55:03.044142,CUST-3178,chat,Unable to complete payment.,Thank you for reaching out. We will resolve this as soon as possible.,Smart Watch,23114.01,Australia,Resolved,Payment Failure
TKT-01395,2025-12-19 10:21:03.044148,CUST-9399,web,Please cancel my subscription.,Our support team has escalated this case.,Monitor,29150.35,United Kingdom,Resolved,Subscription Cancellation
TKT-01396,2026-01-05 15:38:03.044154,CUST-2389,web,Order incomplete.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,49746.84,Canada,Escalated,Missing Item
TKT-01397,2026-01-15 04:04:03.044160,CUST-3714,chat,Product was damaged during shipping.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,10995.14,United Kingdom,Pending,Damaged Product
TKT-01398,2026-04-28 05:31:03.044167,CUST-8383,web,I received the wrong product.,We understand your frustration and appreciate your patience.,Gaming Mouse,19025.89,Australia,Escalated,Wrong Item
TKT-01399,2026-04-25 23:29:03.044173,CUST-3708,web,Missing accessories.,We understand your frustration and appreciate your patience.,Monitor,29965.71,Canada,Escalated,Missing Item
